Date - MST,AIL,Gas Price,Price,Spark Spread
3/25/2024 6:00:00 AM,10635,1.6275,33.66,21.45375
3/25/2024 6:00:00 PM,10725,1.6275,40.49,28.28375
3/25/2024 7:00:00 PM,10738,1.6275,39.58,27.37375
3/25/2024 5:00:00 PM,10754,1.6275,46.69,34.48375
3/25/2024 1:00:00 PM,10792,1.6275,24.45,12.24375
3/25/2024 7:00:00 AM,10794,1.6275,28.61,16.40375
3/25/2024 2:00:00 PM,10799,1.6275,25.57,13.36375
3/25/2024 11:00:00 AM,10817,1.6275,24.17,11.96375
3/25/2024 12:00:00 PM,10832,1.6275,24.31,12.10375
3/25/2024 8:00:00 AM,10861,1.6275,24.62,12.41375
3/25/2024 9:00:00 AM,10871,1.6275,24.74,12.53375
3/25/2024 4:00:00 PM,10883,1.6275,36.25,24.04375
3/25/2024 3:00:00 PM,10888,1.6275,26.96,14.75375
3/25/2024 10:00:00 AM,10914,1.6275,19.2,6.99375
3/17/2024 6:00:00 AM,9715,1.63,37.94,25.715
4/1/2024 9:00:00 PM,9777,1.63,65.47,53.245
3/17/2024 9:00:00 PM,9781,1.63,24.91,12.685
3/17/2024 7:00:00 AM,9851,1.63,34.5,22.275
3/13/2024 9:00:00 PM,9915,1.63,48.06,35.835
3/17/2024 1:00:00 PM,9925,1.63,27.13,14.905
3/17/2024 12:00:00 PM,9929,1.63,24.32,12.095
3/17/2024 2:00:00 PM,9930,1.63,25.42,13.195
4/1/2024 8:00:00 PM,9950,1.63,97.4,85.175
4/1/2024 5:00:00 PM,9961,1.63,35.68,23.455
3/17/2024 11:00:00 AM,9964,1.63,26.17,13.945
3/17/2024 8:00:00 AM,9972,1.63,28.56,16.335
4/1/2024 6:00:00 PM,9977,1.63,116.01,103.785
4/1/2024 6:00:00 AM,9990,1.63,96.08,83.855
3/17/2024 10:00:00 AM,9992,1.63,23.95,11.725
3/17/2024 9:00:00 AM,10015,1.63,24.91,12.685
4/1/2024 1:00:00 PM,10027,1.63,30.96,18.735
3/17/2024 3:00:00 PM,10033,1.63,24.83,12.605
4/1/2024 12:00:00 PM,10036,1.63,29.66,17.435
4/1/2024 11:00:00 AM,10044,1.63,29.49,17.265
4/1/2024 7:00:00 PM,10055,1.63,163.79,151.565
4/1/2024 4:00:00 PM,10059,1.63,28.33,16.105
4/1/2024 2:00:00 PM,10070,1.63,30.29,18.065
4/1/2024 10:00:00 AM,10071,1.63,28.93,16.705
4/1/2024 9:00:00 AM,10079,1.63,30.11,17.885
4/1/2024 3:00:00 PM,10081,1.63,28.64,16.415
4/1/2024 7:00:00 AM,10085,1.63,55.43,43.205
3/17/2024 8:00:00 PM,10089,1.63,25.21,12.985
4/1/2024 8:00:00 AM,10096,1.63,31.99,19.765
3/17/2024 5:00:00 PM,10097,1.63,27.22,14.995
3/17/2024 6:00:00 PM,10116,1.63,26.19,13.965
3/17/2024 4:00:00 PM,10122,1.63,25.08,12.855
3/13/2024 8:00:00 PM,10171,1.63,91.53,79.305
3/17/2024 7:00:00 PM,10234,1.63,23.23,11.005
2/24/2025 10:00:00 PM,10263,1.63,36.25,24.025
3/13/2024 6:00:00 PM,10277,1.63,293.1,280.875
3/13/2024 7:00:00 PM,10290,1.63,323.36,311.135
3/13/2024 5:00:00 PM,10304,1.63,190.31,178.085
3/13/2024 2:00:00 PM,10357,1.63,47.91,35.685
3/13/2024 1:00:00 PM,10358,1.63,43.52,31.295
3/13/2024 4:00:00 PM,10391,1.63,66.42,54.195
3/13/2024 3:00:00 PM,10449,1.63,61.96,49.735
3/13/2024 12:00:00 PM,10451,1.63,27.88,15.655
3/13/2024 11:00:00 AM,10524,1.63,28.07,15.845
3/13/2024 6:00:00 AM,10528,1.63,141.73,129.505
2/24/2025 9:00:00 PM,10537,1.63,92.2,79.975
3/13/2024 10:00:00 AM,10567,1.63,102.59,90.365
3/13/2024 9:00:00 AM,10597,1.63,135.69,123.465
3/13/2024 7:00:00 AM,10655,1.63,154.16,141.935
3/13/2024 8:00:00 AM,10682,1.63,114.36,102.135
12/13/2024 10:00:00 PM,10720,1.63,25.16,12.935
2/15/2024 10:00:00 PM,10743,1.63,49.76,37.535
2/24/2025 8:00:00 PM,10748,1.63,61.49,49.265
2/24/2025 3:00:00 PM,10813,1.63,0,-12.225
2/24/2025 4:00:00 PM,10813,1.63,10.79,-1.435
2/24/2025 2:00:00 PM,10814,1.63,0,-12.225
2/24/2025 7:00:00 AM,10815,1.63,25.1,12.875
2/24/2025 5:00:00 PM,10846,1.63,20,7.775
2/24/2025 1:00:00 PM,10872,1.63,0,-12.225
2/24/2025 12:00:00 PM,10883,1.63,6.92,-5.305
2/24/2025 7:00:00 PM,10891,1.63,32.8,20.575
2/24/2025 8:00:00 AM,10903,1.63,6.31,-5.915
2/24/2025 9:00:00 AM,10928,1.63,0,-12.225
2/24/2025 11:00:00 AM,10931,1.63,9.36,-2.865
2/24/2025 6:00:00 PM,10944,1.63,25.11,12.885
2/15/2024 9:00:00 PM,10968,1.63,52.71,40.485
2/15/2024 1:00:00 PM,10979,1.63,36.62,24.395
2/24/2025 10:00:00 AM,10981,1.63,5.08,-7.145
12/13/2024 9:00:00 PM,10981,1.63,24.75,12.525
2/15/2024 4:00:00 PM,10993,1.63,38.87,26.645
2/15/2024 12:00:00 PM,10994,1.63,34.96,22.735
2/15/2024 7:00:00 AM,11001,1.63,128.66,116.435
2/15/2024 2:00:00 PM,11013,1.63,34.07,21.845
2/15/2024 3:00:00 PM,11014,1.63,36.14,23.915
2/15/2024 11:00:00 AM,11081,1.63,44.34,32.115
2/15/2024 8:00:00 AM,11081,1.63,160.24,148.015
2/15/2024 5:00:00 PM,11083,1.63,51.36,39.135
2/15/2024 8:00:00 PM,11088,1.63,129.45,117.225
2/15/2024 10:00:00 AM,11136,1.63,54.7,42.475
2/15/2024 9:00:00 AM,11146,1.63,100.45,88.225
12/13/2024 7:00:00 AM,11163,1.63,25.24,13.015
2/15/2024 7:00:00 PM,11165,1.63,155.05,142.825
12/13/2024 2:00:00 PM,11179,1.63,15.95,3.725
12/13/2024 8:00:00 PM,11182,1.63,25.68,13.455
2/15/2024 6:00:00 PM,11190,1.63,110.91,98.685
12/13/2024 3:00:00 PM,11196,1.63,20.97,8.745
12/13/2024 1:00:00 PM,11233,1.63,19.22,6.995
12/13/2024 7:00:00 PM,11234,1.63,24.84,12.615
12/13/2024 12:00:00 PM,11237,1.63,17.85,5.625
12/13/2024 8:00:00 AM,11343,1.63,26.85,14.625
12/13/2024 10:00:00 AM,11346,1.63,17.8,5.575
12/13/2024 11:00:00 AM,11346,1.63,17.87,5.645
12/13/2024 9:00:00 AM,11346,1.63,24.27,12.045
12/13/2024 6:00:00 PM,11377,1.63,29.9,17.675
12/13/2024 4:00:00 PM,11424,1.63,35.16,22.935
12/13/2024 5:00:00 PM,11536,1.63,38.79,26.565
12/26/2023 7:00:00 AM,10028,1.64,2.6,-9.7
12/26/2023 8:00:00 AM,10187,1.64,14.38,2.08
12/26/2023 10:00:00 PM,10195,1.64,24.5,12.2
12/26/2023 9:00:00 AM,10292,1.64,4.55,-7.75
12/26/2023 2:00:00 PM,10327,1.64,13.12,0.82
12/26/2023 1:00:00 PM,10331,1.64,11.25,-1.05
12/26/2023 3:00:00 PM,10366,1.64,18.04,5.74
12/26/2023 12:00:00 PM,10390,1.64,1.95,-10.35
12/26/2023 10:00:00 AM,10411,1.64,0,-12.3
12/26/2023 11:00:00 AM,10428,1.64,0,-12.3
12/26/2023 9:00:00 PM,10433,1.64,30.56,18.26
12/26/2023 4:00:00 PM,10581,1.64,22.28,9.98
12/26/2023 8:00:00 PM,10617,1.64,25.49,13.19
12/26/2023 7:00:00 PM,10738,1.64,23.64,11.34
1/24/2025 10:00:00 PM,10755,1.64,34.33,22.03
12/26/2023 6:00:00 PM,10761,1.64,21.24,8.94
12/26/2023 5:00:00 PM,10818,1.64,23.1,10.8
1/24/2025 9:00:00 PM,11008,1.64,22.21,9.91
1/24/2025 7:00:00 AM,11198,1.64,20.33,8.03
1/24/2025 8:00:00 PM,11218,1.64,19.3,7
1/24/2025 3:00:00 PM,11323,1.64,15.48,3.18
1/24/2025 2:00:00 PM,11334,1.64,17.18,4.88
1/24/2025 1:00:00 PM,11341,1.64,18.12,5.82
1/24/2025 7:00:00 PM,11351,1.64,19.3,7
1/24/2025 12:00:00 PM,11355,1.64,17.6,5.3
1/24/2025 8:00:00 AM,11383,1.64,23.61,11.31
1/24/2025 9:00:00 AM,11420,1.64,20.03,7.73
1/24/2025 11:00:00 AM,11435,1.64,17.17,4.87
1/24/2025 4:00:00 PM,11439,1.64,18.95,6.65
1/24/2025 10:00:00 AM,11461,1.64,17.67,5.37
1/24/2025 6:00:00 PM,11478,1.64,23.82,11.52
1/24/2025 5:00:00 PM,11591,1.64,24.01,11.71
2/23/2025 7:00:00 AM,9883,1.65,8.63,-3.745
3/9/2024 7:00:00 AM,9964,1.65,26.11,13.735
2/23/2025 8:00:00 AM,9997,1.65,2.78,-9.595
3/9/2024 10:00:00 PM,10114,1.65,22.26,9.885
2/23/2025 9:00:00 AM,10145,1.65,0,-12.375
12/8/2024 7:00:00 AM,10165,1.65,0,-12.375
3/9/2024 8:00:00 AM,10244,1.65,24.89,12.515
3/9/2024 3:00:00 PM,10277,1.65,44.4,32.025
2/23/2025 1:00:00 PM,10289,1.65,0,-12.375
3/9/2024 2:00:00 PM,10292,1.65,27.43,15.055
2/23/2025 2:00:00 PM,10300,1.65,0,-12.375
2/23/2025 10:00:00 PM,10301,1.65,6.74,-5.635
2/23/2025 10:00:00 AM,10305,1.65,0,-12.375
3/9/2024 4:00:00 PM,10306,1.65,24.83,12.455
3/9/2024 1:00:00 PM,10323,1.65,26.12,13.745
2/23/2025 11:00:00 AM,10363,1.65,0,-12.375
2/23/2025 3:00:00 PM,10369,1.65,0,-12.375
2/23/2025 12:00:00 PM,10384,1.65,0,-12.375
3/9/2024 9:00:00 PM,10385,1.65,28.48,16.105
3/9/2024 12:00:00 PM,10409,1.65,25.61,13.235
3/9/2024 5:00:00 PM,10412,1.65,25.38,13.005
3/22/2024 9:00:00 PM,10418,1.65,46.04,33.665
3/9/2024 6:00:00 PM,10432,1.65,36.26,23.885
12/8/2024 8:00:00 AM,10449,1.65,0,-12.375
3/9/2024 9:00:00 AM,10460,1.65,19.6,7.225
3/9/2024 11:00:00 AM,10475,1.65,24.09,11.715
3/9/2024 10:00:00 AM,10513,1.65,21.21,8.835
12/8/2024 10:00:00 PM,10522,1.65,24.16,11.785
2/23/2025 4:00:00 PM,10585,1.65,0,-12.375
3/9/2024 8:00:00 PM,10586,1.65,42.19,29.815
3/22/2024 5:00:00 PM,10630,1.65,45.69,33.315
2/23/2025 9:00:00 PM,10638,1.65,8.26,-4.115
12/8/2024 9:00:00 AM,10641,1.65,0,-12.375
3/22/2024 6:00:00 AM,10653,1.65,127.25,114.875
3/22/2024 6:00:00 PM,10654,1.65,44.69,32.315
3/22/2024 8:00:00 PM,10658,1.65,50.35,37.975
3/9/2024 7:00:00 PM,10661,1.65,45.65,33.275
3/22/2024 2:00:00 PM,10674,1.65,36.7,24.325
3/22/2024 3:00:00 PM,10677,1.65,42.69,30.315
3/22/2024 4:00:00 PM,10695,1.65,46.89,34.515
3/22/2024 7:00:00 PM,10725,1.65,50.48,38.105
3/22/2024 7:00:00 AM,10730,1.65,135.53,123.155
3/22/2024 1:00:00 PM,10752,1.65,34.69,22.315
3/22/2024 8:00:00 AM,10762,1.65,83.78,71.405
2/23/2025 5:00:00 PM,10767,1.65,0,-12.375
3/22/2024 12:00:00 PM,10803,1.65,33.59,21.215
3/22/2024 11:00:00 AM,10840,1.65,33.51,21.135
3/22/2024 9:00:00 AM,10850,1.65,44.11,31.735
12/8/2024 10:00:00 AM,10858,1.65,0,-12.375
12/8/2024 9:00:00 PM,10865,1.65,22.92,10.545
2/23/2025 8:00:00 PM,10868,1.65,0,-12.375
3/22/2024 10:00:00 AM,10889,1.65,34.18,21.805
2/23/2025 6:00:00 PM,11000,1.65,0,-12.375
2/23/2025 7:00:00 PM,11005,1.65,4.52,-7.855
12/8/2024 1:00:00 PM,11013,1.65,8.08,-4.295
12/8/2024 2:00:00 PM,11015,1.65,12.13,-0.245000000
12/8/2024 11:00:00 AM,11047,1.65,0.01,-12.365
12/8/2024 3:00:00 PM,11061,1.65,14.37,1.995
12/8/2024 12:00:00 PM,11078,1.65,0.01,-12.365
12/8/2024 8:00:00 PM,11095,1.65,16.76,4.385
12/8/2024 7:00:00 PM,11255,1.65,14.11,1.735
12/8/2024 4:00:00 PM,11336,1.65,21.57,9.195
12/8/2024 6:00:00 PM,11399,1.65,17.76,5.385
12/8/2024 5:00:00 PM,11547,1.65,32.99,20.615
3/24/2024 6:00:00 AM,9996,1.655,33.54,21.1275
3/24/2024 7:00:00 AM,10134,1.655,33.43,21.0175
3/24/2024 9:00:00 PM,10206,1.655,30.01,17.5975
3/24/2024 1:00:00 PM,10234,1.655,25.12,12.7075
3/24/2024 8:00:00 AM,10234,1.655,40.55,28.1375
3/24/2024 12:00:00 PM,10278,1.655,25.29,12.8775
3/24/2024 2:00:00 PM,10287,1.655,25.44,13.0275
3/24/2024 11:00:00 AM,10294,1.655,26.98,14.5675
3/24/2024 10:00:00 AM,10317,1.655,33.21,20.7975
3/24/2024 9:00:00 AM,10323,1.655,52.97,40.5575
3/24/2024 3:00:00 PM,10385,1.655,27.91,15.4975
3/24/2024 8:00:00 PM,10454,1.655,33.51,21.0975
3/24/2024 5:00:00 PM,10461,1.655,32.22,19.8075
3/24/2024 4:00:00 PM,10467,1.655,31.06,18.6475
3/24/2024 6:00:00 PM,10497,1.655,35.03,22.6175
3/24/2024 7:00:00 PM,10612,1.655,33.26,20.8475
12/30/2023 7:00:00 AM,10117,1.66,26.44,13.99
3/23/2024 6:00:00 AM,10207,1.66,36.15,23.7
3/23/2024 9:00:00 PM,10252,1.66,60.31,47.86
2/22/2024 10:00:00 PM,10260,1.66,25.88,13.43
12/30/2023 8:00:00 AM,10286,1.66,26.2,13.75
12/30/2023 10:00:00 PM,10328,1.66,18.66,6.21
3/23/2024 2:00:00 PM,10351,1.66,33.3,20.85
12/30/2023 9:00:00 AM,10364,1.66,24.92,12.47
3/23/2024 7:00:00 AM,10392,1.66,35.46,23.01
3/23/2024 8:00:00 PM,10413,1.66,49.34,36.89
3/23/2024 3:00:00 PM,10417,1.66,44.7,32.25
3/23/2024 1:00:00 PM,10424,1.66,25.74,13.29
3/23/2024 6:00:00 PM,10443,1.66,38.26,25.81
3/23/2024 5:00:00 PM,10444,1.66,43.1,30.65
3/23/2024 7:00:00 PM,10453,1.66,41.67,29.22
12/30/2023 10:00:00 AM,10456,1.66,21.88,9.43
12/30/2023 2:00:00 PM,10465,1.66,26.21,13.76
3/23/2024 4:00:00 PM,10493,1.66,56.73,44.28
3/23/2024 8:00:00 AM,10494,1.66,36.2,23.75
12/30/2023 1:00:00 PM,10505,1.66,28.78,16.33
12/30/2023 12:00:00 PM,10512,1.66,25.52,13.07
12/30/2023 11:00:00 AM,10521,1.66,23.32,10.87
3/23/2024 12:00:00 PM,10529,1.66,25.39,12.94
12/30/2023 9:00:00 PM,10531,1.66,26.35,13.9
3/23/2024 9:00:00 AM,10538,1.66,33.93,21.48
3/23/2024 10:00:00 AM,10545,1.66,33.05,20.6
3/23/2024 11:00:00 AM,10547,1.66,27.54,15.09
2/22/2024 9:00:00 PM,10560,1.66,27.06,14.61
12/30/2023 3:00:00 PM,10576,1.66,33.11,20.66
12/30/2023 8:00:00 PM,10697,1.66,27.79,15.34
2/22/2024 4:00:00 PM,10700,1.66,37.51,25.06
2/22/2024 2:00:00 PM,10703,1.66,25.71,13.26
2/22/2024 3:00:00 PM,10720,1.66,32.21,19.76
2/22/2024 5:00:00 PM,10723,1.66,51.05,38.6
2/22/2024 12:00:00 PM,10725,1.66,26.68,14.23
2/22/2024 8:00:00 PM,10726,1.66,30.36,17.91
2/22/2024 1:00:00 PM,10728,1.66,26.09,13.64
2/22/2024 11:00:00 AM,10797,1.66,27.3,14.85
2/22/2024 7:00:00 PM,10801,1.66,31.59,19.14
12/30/2023 7:00:00 PM,10812,1.66,27.43,14.98
2/22/2024 10:00:00 AM,10826,1.66,27.84,15.39
12/30/2023 4:00:00 PM,10828,1.66,36.93,24.48
2/22/2024 7:00:00 AM,10842,1.66,42.23,29.78
2/22/2024 6:00:00 PM,10849,1.66,43.8,31.35
2/22/2024 9:00:00 AM,10851,1.66,28.65,16.2
2/22/2024 8:00:00 AM,10862,1.66,34.66,22.21
12/30/2023 6:00:00 PM,10975,1.66,37.15,24.7
12/30/2023 5:00:00 PM,11090,1.66,39.01,26.56
4/3/2024 9:00:00 PM,9657,1.6625,81.58,69.11125
4/3/2024 6:00:00 PM,9783,1.6625,950.25,937.78125
4/3/2024 8:00:00 PM,9856,1.6625,543.62,531.15125
4/3/2024 7:00:00 PM,9904,1.6625,999.99,987.52125
4/3/2024 5:00:00 PM,9928,1.6625,468.66,456.19125
4/3/2024 6:00:00 AM,9968,1.6625,26.22,13.75125
4/3/2024 7:00:00 AM,10059,1.6625,26.72,14.25125
4/3/2024 2:00:00 PM,10094,1.6625,15.2,2.73125
4/3/2024 3:00:00 PM,10122,1.6625,28.29,15.82125
4/3/2024 4:00:00 PM,10143,1.6625,100.58,88.11125
4/3/2024 1:00:00 PM,10170,1.6625,0.55,-11.91875
4/3/2024 11:00:00 AM,10185,1.6625,0,-12.46875
4/3/2024 12:00:00 PM,10187,1.6625,0,-12.46875
4/3/2024 8:00:00 AM,10195,1.6625,14.28,1.81125
4/3/2024 10:00:00 AM,10265,1.6625,0,-12.46875
4/3/2024 9:00:00 AM,10283,1.6625,0,-12.46875
12/15/2024 7:00:00 AM,10501,1.665,5.19,-7.2975
12/15/2024 8:00:00 AM,10742,1.665,16.64,4.1525
12/15/2024 10:00:00 PM,10873,1.665,26.89,14.4025
12/15/2024 9:00:00 AM,10932,1.665,18.26,5.7725
12/15/2024 10:00:00 AM,11112,1.665,23.28,10.7925
12/15/2024 9:00:00 PM,11163,1.665,25.07,12.5825
12/15/2024 2:00:00 PM,11193,1.665,17.23,4.7425
12/15/2024 11:00:00 AM,11200,1.665,22.19,9.7025
12/15/2024 1:00:00 PM,11213,1.665,8.57,-3.9175
12/15/2024 12:00:00 PM,11216,1.665,18.33,5.8425
12/15/2024 3:00:00 PM,11259,1.665,23.37,10.8825
12/15/2024 8:00:00 PM,11333,1.665,32.49,20.0025
12/15/2024 7:00:00 PM,11440,1.665,40.02,27.5325
12/15/2024 4:00:00 PM,11532,1.665,31.58,19.0925
12/15/2024 6:00:00 PM,11544,1.665,41.05,28.5625
12/15/2024 5:00:00 PM,11634,1.665,39.95,27.4625
1/28/2024 7:00:00 AM,9866,1.67,27.06,14.535
1/28/2024 8:00:00 AM,10046,1.67,30.36,17.835
1/28/2024 10:00:00 PM,10052,1.67,113.96,101.435
1/28/2024 9:00:00 AM,10169,1.67,31.63,19.105
1/28/2024 2:00:00 PM,10250,1.67,28.65,16.125
1/28/2024 10:00:00 AM,10275,1.67,30.87,18.345
12/29/2023 10:00:00 PM,10275,1.67,40.81,28.285
12/29/2023 7:00:00 AM,10276,1.67,43.22,30.695
1/28/2024 1:00:00 PM,10279,1.67,45.52,32.995
1/28/2024 3:00:00 PM,10300,1.67,25.66,13.135
1/28/2024 11:00:00 AM,10311,1.67,33.91,21.385
1/28/2024 12:00:00 PM,10356,1.67,46.07,33.545
1/28/2024 9:00:00 PM,10366,1.67,76.44,63.915
1/28/2024 4:00:00 PM,10437,1.67,32,19.475
12/29/2023 9:00:00 PM,10451,1.67,43.93,31.405
12/29/2023 8:00:00 AM,10496,1.67,56.56,44.035
12/29/2023 2:00:00 PM,10497,1.67,41.15,28.625
12/29/2023 1:00:00 PM,10517,1.67,41.71,29.185
1/28/2024 8:00:00 PM,10518,1.67,52.88,40.355
12/29/2023 9:00:00 AM,10556,1.67,42.72,30.195
12/29/2023 3:00:00 PM,10562,1.67,62.28,49.755
12/29/2023 12:00:00 PM,10571,1.67,42.2,29.675
12/29/2023 8:00:00 PM,10581,1.67,42.88,30.355
12/29/2023 10:00:00 AM,10593,1.67,39.13,26.605
12/29/2023 11:00:00 AM,10606,1.67,39.72,27.195
1/28/2024 7:00:00 PM,10674,1.67,38.37,25.845
12/29/2023 7:00:00 PM,10689,1.67,44.3,31.775
1/28/2024 5:00:00 PM,10744,1.67,45.65,33.125
12/29/2023 4:00:00 PM,10744,1.67,305.7,293.175
12/29/2023 6:00:00 PM,10776,1.67,58.31,45.785
1/28/2024 6:00:00 PM,10789,1.67,37.58,25.055
12/29/2023 5:00:00 PM,10878,1.67,364.1,351.575
12/25/2024 7:00:00 AM,10129,1.675,0,-12.5625
12/25/2024 10:00:00 PM,10183,1.675,0,-12.5625
12/25/2024 9:00:00 PM,10346,1.675,0,-12.5625
12/25/2024 8:00:00 AM,10349,1.675,0.94,-11.6225
12/25/2024 1:00:00 PM,10398,1.675,9.38,-3.1825
12/25/2024 9:00:00 AM,10404,1.675,0.32,-12.2425
12/25/2024 8:00:00 PM,10429,1.675,0,-12.5625
12/25/2024 12:00:00 PM,10437,1.675,5.15,-7.4125
12/25/2024 10:00:00 AM,10440,1.675,0,-12.5625
12/25/2024 2:00:00 PM,10460,1.675,13.3,0.737500000
12/25/2024 11:00:00 AM,10461,1.675,2.49,-10.0725
12/25/2024 7:00:00 PM,10477,1.675,0,-12.5625
12/25/2024 6:00:00 PM,10552,1.675,4.5,-8.0625
2/13/2024 10:00:00 PM,10568,1.675,50.91,38.3475
12/25/2024 3:00:00 PM,10601,1.675,19.95,7.3875
2/14/2024 10:00:00 PM,10643,1.675,66.05,53.4875
12/25/2024 4:00:00 PM,10801,1.675,21.65,9.0875
12/25/2024 5:00:00 PM,10809,1.675,13.7,1.1375
2/13/2024 9:00:00 PM,10850,1.675,45.69,33.1275
2/14/2024 9:00:00 PM,10928,1.675,88.26,75.6975
2/13/2024 2:00:00 PM,10991,1.675,34.44,21.8775
2/13/2024 3:00:00 PM,11006,1.675,29.3,16.7375
2/13/2024 8:00:00 PM,11018,1.675,42.51,29.9475
2/13/2024 4:00:00 PM,11024,1.675,31.81,19.2475
2/14/2024 2:00:00 PM,11025,1.675,32.79,20.2275
2/14/2024 1:00:00 PM,11034,1.675,32.37,19.8075
2/13/2024 7:00:00 AM,11042,1.675,39.62,27.0575
2/14/2024 3:00:00 PM,11046,1.675,32.02,19.4575
2/14/2024 7:00:00 AM,11053,1.675,43.55,30.9875
2/13/2024 1:00:00 PM,11069,1.675,35.74,23.1775
2/13/2024 7:00:00 PM,11090,1.675,46.21,33.6475
2/14/2024 12:00:00 PM,11103,1.675,33.12,20.5575
2/13/2024 8:00:00 AM,11107,1.675,42.26,29.6975
2/13/2024 5:00:00 PM,11111,1.675,39,26.4375
2/14/2024 8:00:00 PM,11112,1.675,82.6,70.0375
2/14/2024 5:00:00 PM,11115,1.675,60.1,47.5375
2/14/2024 8:00:00 AM,11132,1.675,39.41,26.8475
2/13/2024 12:00:00 PM,11133,1.675,34.9,22.3375
2/14/2024 4:00:00 PM,11136,1.675,38.15,25.5875
2/13/2024 9:00:00 AM,11149,1.675,43.94,31.3775
2/14/2024 9:00:00 AM,11158,1.675,33.93,21.3675
2/13/2024 10:00:00 AM,11163,1.675,40.68,28.1175
2/13/2024 11:00:00 AM,11169,1.675,34.91,22.3475
2/13/2024 6:00:00 PM,11178,1.675,42.54,29.9775
2/14/2024 7:00:00 PM,11180,1.675,77.2,64.6375
2/14/2024 6:00:00 PM,11189,1.675,79,66.4375
2/14/2024 10:00:00 AM,11196,1.675,34.5,21.9375
2/14/2024 11:00:00 AM,11200,1.675,34.61,22.0475
12/25/2023 7:00:00 AM,10224,1.68,24.48,11.88
12/25/2023 10:00:00 PM,10275,1.68,14.82,2.22
3/21/2024 9:00:00 PM,10310,1.68,53.83,41.23
12/28/2024 7:00:00 AM,10315,1.68,25.06,12.46
3/26/2024 9:00:00 PM,10343,1.68,34.79,22.19
11/18/2024 10:00:00 PM,10381,1.68,20,7.4
12/25/2023 8:00:00 AM,10399,1.68,29.71,17.11
12/25/2023 2:00:00 PM,10418,1.68,26.4,13.8
12/25/2023 9:00:00 PM,10424,1.68,16.17,3.57
12/25/2023 12:00:00 PM,10431,1.68,29.2,16.6
12/25/2023 1:00:00 PM,10434,1.68,27,14.4
12/25/2023 3:00:00 PM,10448,1.68,31.02,18.42
12/25/2023 11:00:00 AM,10469,1.68,27.04,14.44
12/25/2023 8:00:00 PM,10482,1.68,17.86,5.26
12/28/2024 10:00:00 PM,10484,1.68,28.89,16.29
12/25/2023 9:00:00 AM,10496,1.68,32.14,19.54
12/25/2023 10:00:00 AM,10507,1.68,23.68,11.08
12/25/2023 7:00:00 PM,10508,1.68,15.44,2.84
3/26/2024 6:00:00 AM,10534,1.68,50.3,37.7
3/21/2024 8:00:00 PM,10535,1.68,118.97,106.37
12/28/2024 8:00:00 AM,10541,1.68,31.6,19
3/26/2024 1:00:00 PM,10557,1.68,26.42,13.82
3/26/2024 11:00:00 AM,10573,1.68,28.73,16.13
3/26/2024 2:00:00 PM,10593,1.68,28.82,16.22
3/26/2024 12:00:00 PM,10598,1.68,27.64,15.04
12/28/2024 9:00:00 AM,10599,1.68,25.68,13.08
3/26/2024 8:00:00 PM,10612,1.68,37.14,24.54
3/26/2024 10:00:00 AM,10614,1.68,32.78,20.18
3/26/2024 5:00:00 PM,10616,1.68,32.76,20.16
3/26/2024 6:00:00 PM,10620,1.68,42.69,30.09
12/25/2023 6:00:00 PM,10623,1.68,18.04,5.44
3/21/2024 1:00:00 PM,10639,1.68,35.14,22.54
3/26/2024 9:00:00 AM,10639,1.68,50.87,38.27
3/21/2024 10:00:00 AM,10647,1.68,45.48,32.88
3/26/2024 7:00:00 AM,10649,1.68,61.62,49.02
3/21/2024 11:00:00 AM,10651,1.68,34.6,22
3/21/2024 5:00:00 PM,10654,1.68,91.97,79.37
12/28/2024 9:00:00 PM,10658,1.68,29.44,16.84
3/21/2024 6:00:00 PM,10665,1.68,190.87,178.27
3/26/2024 3:00:00 PM,10667,1.68,30.31,17.71
3/21/2024 2:00:00 PM,10671,1.68,43.72,31.12
12/28/2024 2:00:00 PM,10672,1.68,17.24,4.64
3/21/2024 6:00:00 AM,10685,1.68,52.56,39.96
3/21/2024 7:00:00 PM,10685,1.68,239.45,226.85
3/26/2024 8:00:00 AM,10693,1.68,122.44,109.84
12/28/2024 12:00:00 PM,10707,1.68,19.22,6.62
12/28/2024 1:00:00 PM,10708,1.68,17.73,5.13
3/21/2024 12:00:00 PM,10711,1.68,36.63,24.03
12/25/2023 4:00:00 PM,10712,1.68,28.5,15.9
11/18/2024 9:00:00 PM,10715,1.68,25.72,13.12
3/26/2024 4:00:00 PM,10723,1.68,32.89,20.29
3/26/2024 7:00:00 PM,10723,1.68,49.69,37.09
12/28/2024 3:00:00 PM,10735,1.68,19.61,7.01
11/18/2024 7:00:00 AM,10736,1.68,24.26,11.66
12/28/2024 10:00:00 AM,10749,1.68,25.06,12.46
3/21/2024 7:00:00 AM,10762,1.68,51.86,39.26
12/28/2024 8:00:00 PM,10765,1.68,36.72,24.12
12/28/2024 11:00:00 AM,10770,1.68,26.66,14.06
3/21/2024 9:00:00 AM,10770,1.68,229.33,216.73
3/21/2024 4:00:00 PM,10774,1.68,60,47.4
3/21/2024 3:00:00 PM,10789,1.68,51.85,39.25
11/18/2024 12:00:00 PM,10805,1.68,21.48,8.88
3/21/2024 8:00:00 AM,10819,1.68,59.39,46.79
12/25/2023 5:00:00 PM,10830,1.68,22.63,10.03
11/18/2024 8:00:00 AM,10835,1.68,55.58,42.98
